Datetime,Screen Name,Name,text_clean,text_preprocessed,sentiment
2022-05-24 13:29:05+00:00,stupidogurI,kay,besok gue kuliah offline setelah  th kaga ngampus ðŸ‘Œ  btw ada yg bisa dititipin mfess ga ðŸ¥º,"['besok', 'gue', 'kuliah', 'offline', 'th', 'kaga', 'ngampus', '', 'btw', 'yg', 'dititipin', 'mfess', 'ga', '']",negative
2022-05-24 13:27:57+00:00,skyupppp,Nez ðŸ­,badan rasanya gaenak bgttt mana bsk kuliah offline ðŸ˜·,"['badan', 'gaenak', 'bgttt', 'bsk', 'kuliah', 'offline', '']",negative
2022-05-24 13:25:52+00:00,Kevin_Wisnu99,Kevin Wisnu,mahasiswa kuliah offline aja kadang suka ga jelas otaknya kebayang kan kalo onlineâ€¦,"['mahasiswa', 'kuliah', 'offline', 'aja', 'kadang', 'suka', 'ga', 'otak', 'bayang', 'kalo', 'online']",negative
2022-05-24 13:25:31+00:00,opelFNZ,txt dari kucing liar,ngomongin kuliah offline dulu gua sempet beberapa kali ga berangkat kuliah garagara cuma ada celana bahan yang lemâ€¦,"['ngomongin', 'kuliah', 'offline', 'gua', 'sempet', 'kali', 'ga', 'berangkat', 'kuliah', 'garagara', 'celana', 'bahan', 'lem']",negative
2022-05-24 13:24:12+00:00,fckyorself,anak dakjal,kuliah onlen mulu tapi uts pengen offline ðŸ™‚,"['kuliah', 'onlen', 'mulu', 'uts', 'ken', 'offline', '']",negative
2022-05-24 13:23:41+00:00,jiihoonzz,jii || rest,bye besok we kuliah offline ðŸ¥¹ tugas numpuk kshaksha semoga aja ada yg langsung co jualan ku ðŸ˜–,"['bye', 'besok', 'we', 'kuliah', 'offline', '', 'tugas', 'numpuk', 'kshaksha', 'moga', 'aja', 'yg', 'langsung', 'co', 'jual', 'ku', '']",negative
2022-05-24 13:23:22+00:00,kokouimi,ð“†©ð”˜“ð“†ª,cm kuliah offline bukan nanyain jam masuknya tapi malah nanyain toleransi waktunya berapa menit ðŸ‘ðŸ»ðŸ‘ðŸ»,"['cm', 'kuliah', 'offline', 'nanyain', 'jam', 'masuk', 'nanyain', 'toleransi', 'menit', '']",negative
2022-05-24 13:21:37+00:00,favorizt,á´œÊŸá´€â£,kuliah online ujian offline ðŸ¥²ðŸ˜Ž,"['kuliah', 'online', 'uji', 'offline', '']",negative
2022-05-24 13:17:02+00:00,lovinqjinie,Ù‹meyðŸ« ia.,iyaa kuliah ak udah offline lg caa jd anak rantau lg udah makin sibuk rl  mangkanya jarang aktif bgt,"['iyaa', 'kuliah', 'ak', 'udah', 'offline', 'lg', 'caa', 'jd', 'anak', 'rantau', 'lg', 'udah', 'sibuk', 'rl', 'mangkanya', 'jarang', 'aktif', 'bgt']",negative
2022-05-24 13:15:38+00:00,burgundyshine,n.,tahun kuliah offline kenangan berataan membekas,"['kuliah', 'offline', 'kenang', 'rata', 'bekas']",positive
2022-05-24 13:15:31+00:00,0xjenow,na ðŸ§šðŸ»â€â™€ï¸,kuliah offline capek  banyakkkk tugas ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,"['kuliah', 'offline', 'capek', 'banyakkkk', 'tugas', '']",negative
2022-05-24 13:10:55+00:00,faath26,ð…ðšð­ð¡,kuliah s dah offline lagi yang ketemu aku be like oh udah nikah kirain belum keliatan kayak belum soalnyaâ€¦,"['kuliah', 's', 'dah', 'offline', 'ketemu', 'be', 'like', 'oh', 'udah', 'nikah', 'kirain', 'liat', 'kayak', 'soal']",positive
2022-05-24 13:08:11+00:00,cudble,â€ŽgesyaðŸ•Š,wishlist aku yg aera grey kakk ges pengen bgt menang ga ini karena soflensku masa pakainya udah maâ€¦,"['wishlist', 'yg', 'aera', 'grey', 'kakk', 'ges', 'ken', 'bgt', 'menang', 'ga', 'soflensku', 'pakai', 'udah', 'ma']",positive
2022-05-24 13:08:02+00:00,bucinamjin,cinta//,baru inget besok ada kuliah offline terus tas ngampus ak blm dicuci mana blm beli baru ya harus nyuci jam segini jaâ€¦,"['inget', 'besok', 'kuliah', 'offline', 'tas', 'ngampus', 'ak', 'blm', 'cuci', 'blm', 'beli', 'ya', 'nyuci', 'jam', 'gin', 'ja']",negative
2022-05-24 13:04:32+00:00,stickynoty,ðŸŒ»,karena adminya lagi ngiklan mau ikut ngiklan boleh ga ðŸ¥¹â˜ðŸ» yuk dicek yang mau kuliah offline murce nihâ€¦,"['adminya', 'ngiklan', 'ngiklan', 'ga', '', 'yuk', 'cek', 'kuliah', 'offline', 'murce', 'nih']",positive
2022-05-24 13:00:51+00:00,eisacoup,dewð–§·ðŸ”¥,agak cape karna kuliah offline but im okay now hbuu,"['cape', 'karna', 'kuliah', 'offline', 'but', 'im', 'okay', 'now', 'hbuu']",negative
2022-05-24 12:55:39+00:00,ayoitssix,16,kuliah online ujian offline mau heran tapi masih pandemi katanya,"['kuliah', 'online', 'uji', 'offline', 'heran', 'pandemi']",negative
2022-05-24 12:54:58+00:00,Cikicikibumbum2,Cikicikibumbum,sendiri aja tapi pas udh sampe kelas berusaha nice sama sekitar atau janjian dikampus sama yg mayanâ€¦,"['aja', 'pas', 'udh', 'sampe', 'kelas', 'usaha', 'nice', 'janji', 'kampus', 'yg', 'mayan']",positive
2022-05-24 12:51:45+00:00,24hoursyoxi,zoe sayang semua member treasure,hal seruakhirnya kuliah offline dan bertemu temanteman hbu,"['seruakhirnya', 'kuliah', 'offline', 'temu', 'temanteman', 'hbu']",positive
2022-05-24 12:50:54+00:00,collegemenfess,COLLE FORGER,cm besok aku pertama kali kuliah offline mending berangkat ke kampus sendiri atau nyari barengan btw aku blm puâ€¦,"['cm', 'besok', 'kali', 'kuliah', 'offline', 'mending', 'berangkat', 'kampus', 'nyari', 'bareng', 'btw', 'blm', 'pu']",positive
2022-05-24 12:50:39+00:00,DraftUINJKT,UIN Jakarta Fess | autobase UIN Jakarta,masih baru kuliah offline di uwin di ajak main sama satu circle cuma buat tebengan motor aja haha,"['kuliah', 'offline', 'uwin', 'ajak', 'main', 'circle', 'tebeng', 'motor', 'aja', 'haha']",positive
2022-05-24 12:40:56+00:00,Inibeeceek,Dd,kenapa kamu ga deket lg sama dia soalnya dia udh kuliah offlineðŸ˜…,"['ga', 'deket', 'lg', 'udh', 'kuliah', 'offline']",negative
2022-05-24 12:37:40+00:00,rousieexxx,Dilllâœ¨âœ¨ kðŸ¤,pulang abis maghrib bentar mau keluar lagi kuliah offline ternyata gak semenyenangkan itu,"['pulang', 'abis', 'maghrib', 'bentar', 'kuliah', 'offline', 'gak', 'senang']",negative
2022-05-24 12:33:58+00:00,Sugabcdwin,Hai semangat yahhhðŸŒž,twt yoongiaaa tahun ini semua temanÂ²ku udah mulai kuliah offline kerja di pt bonafit jadi kartap tapi akuâ€¦,"['twt', 'yoongiaaa', 'teman ku', 'udah', 'kuliah', 'offline', 'kerja', 'pt', 'bonafit', 'kartap', 'aku']",negative
2022-05-24 12:21:58+00:00,taeatekook,ï¸ï¸ate,ate sibuk kuliah offline,"['ate', 'sibuk', 'kuliah', 'offline']",negative
2022-05-24 12:21:08+00:00,nichateau,"acacil, aslinya marsha",kuliah offline pulangnya temen temen ngikut main di kost an gibahin satu kelas kuajak ke rooftop terus fotofoto seru wkwk,"['kuliah', 'offline', 'pulang', 'temen', 'temen', 'ngikut', 'main', 'kost', 'an', 'gibahin', 'kelas', 'ajak', 'rooftop', 'fotofoto', 'seru', 'wkwk']",positive
2022-05-24 12:15:39+00:00,urfavnightmare_,tan is trying her best,dosen ku bilang kemungkinan besar offline si nder kalau memang kondisi pandemi udh membaik soalnya drâ€¦,"['dosen', 'ku', 'bilang', 'offline', 'si', 'nder', 'kondisi', 'pandemi', 'udh', 'baik', 'dr']",positive
2022-05-24 12:15:32+00:00,uryandhere,nadhif,bismillah gak potong rambut  bulan sebelum kuliah offline,"['bismillah', 'gak', 'potong', 'rambut', 'kuliah', 'offline']",negative
2022-05-24 12:04:48+00:00,vminiesbff,ayaðŸŒ™ JIMIN WHERE??,eh apasi anjing gue seharian kuliah offline balik ke kost liat trending full ht bakor trus ini apaansi kok pada gini,"['eh', 'apas', 'anjing', 'gue', 'hari', 'kuliah', 'offline', 'kost', 'liat', 'trending', 'full', 'ht', 'bakor', 'trus', 'apaansi', 'gin']",negative
2022-05-24 12:02:20+00:00,likeqveen_,shi,done kakak izinn ikutan giveaway nya ya kakðŸ’• bismillah semogaa bisa dikasih kesempatan buat menangg aâ€¦,"['done', 'kakak', 'izinn', 'ikut', 'giveaway', 'nya', 'ya', 'kak', 'bismillah', 'semogaa', 'kasih', 'sempat', 'menangg', 'a']",positive
2022-05-24 11:59:54+00:00,fariarity,paw. Ëšáµ–Ê³áµ’áµ’á¶ Ëš,enakan kuliah offlineonline alesannya knp,"['enak', 'kuliah', 'offlineonline', 'alesannya', 'knp']",positive
2022-05-24 11:58:33+00:00,awwmalubngttt,pikyzz,tahun kuliah sambil rebahan tbtb offline pagi berangkat pulang udah maghrib masih harus nugas jg badan rasanyaâ€¦,"['kuliah', 'rebah', 'tbtb', 'offline', 'pagi', 'berangkat', 'pulang', 'udah', 'maghrib', 'nugas', 'jg', 'badan', 'rasa']",negative
2022-05-24 11:54:39+00:00,wutars,wutar,dump edisi kuliah offline yang kesekian kalinya,"['dump', 'edisi', 'kuliah', 'offline', 'sekian', 'kali']",negative
2022-05-24 11:50:00+00:00,OOTDFESS,BASE OOTD,rekomendasi ootd sweatercardigan buat kuliah offline ðŸ’–,"['rekomendasi', 'ootd', 'sweatercardigan', 'kuliah', 'offline', '']",positive
2022-05-24 11:47:16+00:00,juyolatte_,Aul,okedee gue ngidam bangett huhu mumpung udah kuliah offline,"['okedee', 'gue', 'ngidam', 'bangett', 'huhu', 'mumpung', 'udah', 'kuliah', 'offline']",positive
2022-05-24 11:46:45+00:00,ddabluegal,zee,wishlist aku yg aera grey kakk ges pengen bgt menang ga ini karena soflensku masa pakainyaâ€¦,"['wishlist', 'yg', 'aera', 'grey', 'kakk', 'ges', 'ken', 'bgt', 'menang', 'ga', 'soflensku', 'pakai']",positive
2022-05-24 11:39:45+00:00,rosedelight412,bita bogoshifeng,ni kampus kenapa dadakan si anjir ngasih kabar kuliah offlineðŸ˜­ðŸ˜­ðŸ˜­,"['ni', 'kampus', 'dada', 'si', 'anjir', 'ngasih', 'kabar', 'kuliah', 'offline']",negative
2022-05-24 11:39:33+00:00,ini_jungkook,AyaðŸˆ.,dulu pas aku pertama kuliah jg gtu nderðŸ˜­ðŸ˜­ malah mereka pas lg ujian offline buka hp  kaget,"['pas', 'kuliah', 'jg', 'gtu', 'nder', 'pas', 'lg', 'uji', 'offline', 'buka', 'hp', 'kaget']",negative
2022-05-24 11:38:47+00:00,winkinous,nanda,ini harus bgt kuliah offline,"['bgt', 'kuliah', 'offline']",negative
2022-05-24 11:38:30+00:00,rosedelight412,bita bogoshifeng,ih males banget kuliah offlineðŸ˜­,"['ih', 'males', 'banget', 'kuliah', 'offline']",negative
2022-05-24 11:37:34+00:00,yvckfouu,utiðŸª,malesnya kuliah offline nyiapin outfitnya ajg wjsjsjs nyetrika nya itu tuuuu kek kek,"['malesnya', 'kuliah', 'offline', 'nyiapin', 'outfitnya', 'ajg', 'wjsjsjs', 'nyetrika', 'nya', 'tuuuu', 'kek', 'kek']",negative
2022-05-24 11:33:59+00:00,metallicei,kei || kinda ia,aduh mmf ya gais w skrng bisa aktifnya malem doang siangsore w kuliah offline trs ini juga malem blm tentu bisaâ€¦,"['aduh', 'mmf', 'ya', 'gais', 'w', 'skrng', 'aktif', 'malem', 'doang', 'siangsore', 'w', 'kuliah', 'offline', 'trs', 'malem', 'blm', 'bisa']",negative
2022-05-24 11:32:34+00:00,bcoznaurrr,cani,tahun kuliah online terus tbtb sekarang offline kayak seruuu tapi capek bgt harus interaksi sama org org nyampeâ€¦,"['kuliah', 'online', 'tbtb', 'offline', 'kayak', 'seruuu', 'capek', 'bgt', 'interaksi', 'org', 'org', 'nyampe']",positive
2022-05-24 11:23:13+00:00,marsiekal,Ribery Cyrus SK BERULAH,awal kuliah gue smt  masih full online tuh mikir gini lu harus sering kelihatan digrup berbaur dll biar nanti pasâ€¦,"['kuliah', 'gue', 'smt', 'full', 'online', 'tuh', 'mikir', 'gin', 'lu', 'grup', 'baur', 'dll', 'biar', 'pas']",positive
2022-05-24 11:22:58+00:00,ar_ksoo,ðŠðšð«ð«ð«ðŸŒ»,iyaaa gaada mood main twt huhu sbnrnya sibuk jg gegara kuliah udh offline tp kn ttp ada waktu senggang sâ€¦,"['iyaaa', 'gaada', 'mood', 'main', 'twt', 'huhu', 'sbnrnya', 'sibuk', 'jg', 'gegara', 'kuliah', 'udh', 'offline', 'tp', 'kn', 'ttp', 'senggang', 's']",negative
2022-05-24 11:20:40+00:00,kuvrama,nana forger,ak ingin segera kuliah offline,"['ak', 'kuliah', 'offline']",positive
2022-05-24 11:17:08+00:00,collegemenfess,COLLE FORGER,sender butuh sandaran jalan  thn kuliah tapi blm punya temen kyk pada umumnya bisa ngekost bareng klop dllâ€¦,"['sender', 'butuh', 'sandar', 'jalan', 'thn', 'kuliah', 'blm', 'temen', 'kyk', 'ngekost', 'bareng', 'klop', 'dll']",positive
2022-05-24 11:16:31+00:00,sijeunxi,niki loves nana,ngga buat aku kuliah offline ga seruðŸ˜€ðŸ˜€,"['ngga', 'kuliah', 'offline', 'ga', 'seru']",negative
2022-05-24 11:11:59+00:00,nana_jim13,NanaðŸŒ¸ðŸŒ±,ngerasa bgtttt apalagi akunya juga jarang buka twt krna udh offline kuliah,"['ngerasa', 'bgtttt', 'aku', 'jarang', 'buka', 'twt', 'krna', 'udh', 'offline', 'kuliah']",negative
2022-05-24 11:05:58+00:00,LampDoAlangina,Sylvya,celestia minum air dah   liter sih kak ðŸ˜“ iya soalnya lagi uts tapi hari ini sudah selesai sih agak tâ€¦,"['celestia', 'minum', 'air', 'dah', 'liter', 'sih', 'kak', '', 'iya', 'uts', 'selesai', 'sih', 't']",negative
2022-05-24 11:04:10+00:00,demondaki,Kalea,btw mau cerita gue selama kuliah offline kan naik tj ya gue nyasar mulu aduh capek kenapa ya,"['btw', 'cerita', 'gue', 'kuliah', 'offline', 'tj', 'ya', 'gue', 'nyasar', 'mulu', 'aduh', 'capek', 'ya']",negative
2022-05-24 11:02:30+00:00,tyywldd,sint | restâœ¨,sksks ternyata bener gara udh mulai wfo trus offline buat sekolah sama kuliah juga kgn bgt sebenernya sama vibesâ€¦,"['sksks', 'bener', 'gara', 'udh', 'wfo', 'trus', 'offline', 'sekolah', 'kuliah', 'kgn', 'bgt', 'sebenernya', 'vibes']",positive
2022-05-24 11:01:08+00:00,JohanRio,Johan Rio Pamungkas,untuk s gua pikir emang lebih enak kuliah offline tektokannya langsung dapet karena lebih banyak diskusi kan,"['s', 'gua', 'pikir', 'emang', 'enak', 'kuliah', 'offline', 'tektokannya', 'langsung', 'dapet', 'diskusi']",positive
2022-05-24 11:00:56+00:00,bearberryy_,zizii,semenjak kuliah offline jam tidur jadi teratur tidur sblm jam  trus bangun pagi,"['semenjak', 'kuliah', 'offline', 'jam', 'tidur', 'atur', 'tidur', 'sblm', 'jam', 'trus', 'bangun', 'pagi']",positive
2022-05-24 11:00:55+00:00,xlyzaaaa,Anak bawang,apa guna kuliah offline tp gabawa kacamataðŸ˜©,"['kuliah', 'offline', 'tp', 'gabawa', 'kacamata']",negative
2022-05-24 10:59:55+00:00,nolep4lyfe,el,alasan sangat mengehindari kuliah offline di aities biaya hidupnya mahal bgt wehh bisa g yh ak bertahan jtblnðŸ˜©â€¦,"['alas', 'hindar', 'kuliah', 'offline', 'aities', 'biaya', 'hidup', 'mahal', 'bgt', 'wehh', 'g', 'yh', 'ak', 'tahan', 'jtbln']",negative
2022-05-24 10:59:00+00:00,hasacaa_,cacaaðŸ¦„,oh gini rasanya kuliah offline,"['oh', 'gin', 'kuliah', 'offline']",negative
2022-05-24 10:53:25+00:00,aesqthetic,sasa â•¥ï¹â•¥,kirain aku doang yg takut kuliah offline trnyta tmnku juga,"['kirain', 'doang', 'yg', 'takut', 'kuliah', 'offline', 'trnyta', 'tmnku']",negative
2022-05-24 10:50:22+00:00,ohmybeautybank,ðŸ“ŒFREE HAIR TREATMENT ERHA ON PINNED TWEET,bb mending co cushion hanasuiloose powder revlon atau cushion esqaðŸ˜” sender bentar lagi mau kuliah offline saraâ€¦,"['bb', 'mending', 'co', 'cushion', 'hanasuiloose', 'powder', 'revlon', 'cushion', 'esqa', 'sender', 'bentar', 'kuliah', 'offline', 'sara']",positive
2022-05-24 10:45:33+00:00,tikaasaf_,tika,kuliah offline  olahraga ðŸ« ðŸ‘ðŸ»,"['kuliah', 'offline', 'olahraga', '']",positive
2022-05-24 10:40:05+00:00,136usd,R.,dimohon nanti malem co ya kawan soalnya saya mau kuliah offline trims ðŸ™ðŸ»,"['mohon', 'malem', 'co', 'ya', 'kawan', 'kuliah', 'offline', 'trims', '']",negative
2022-05-24 10:36:47+00:00,onesmilexx2,ziea.xx,berdoa bgt semoga mbahku cepet sehat dan selalu panjang umur biar nanti pas aku kuliah semisal offline agak tega â€¦,"['doa', 'bgt', 'moga', 'mbah', 'cepet', 'sehat', 'umur', 'biar', 'pas', 'kuliah', 'offline', 'tega', '']",negative
2022-05-24 10:36:31+00:00,stellaeselene,zeta (hourly serval),siapa yg gamau kuliah offline  sayaâ˜ï¸,"['yg', 'gamau', 'kuliah', 'offline', 'saya']",negative
2022-05-24 10:28:50+00:00,indserexo,ciaexo,kangen kuliah offline huhuhu capek tapi ada hari yg w tunggu bgt wkwk,"['kangen', 'kuliah', 'offline', 'huhuhu', 'capek', 'yg', 'w', 'tunggu', 'bgt', 'wkwk']",positive
2022-05-24 10:27:16+00:00,MahasiswaUMS,UMSfess,umsfess besok ada yg mau grab lunch bareng ga butuh temen nih kuliah offline sender cowo,"['umsfess', 'besok', 'yg', 'grab', 'lunch', 'bareng', 'ga', 'butuh', 'temen', 'nih', 'kuliah', 'offline', 'sender', 'cowo']",positive
2022-05-24 10:21:27+00:00,fiveteenyo,stuck in,bb ramein yukk pap ootd yg pake rok dong guys lagi butuh referensi buat nanti kalo jd kuliah offline tt,"['bb', 'ramein', 'yukk', 'pap', 'ootd', 'yg', 'pake', 'rok', 'guys', 'butuh', 'referensi', 'kalo', 'jd', 'kuliah', 'offline', 'tt']",positive
2022-05-24 10:18:59+00:00,vanderchouw,nanajaem,sisaaa kuliah offline tadiii pagiiðŸ˜š,"['sisaaa', 'kuliah', 'offline', 'tadiii', 'pagi']",positive
2022-05-24 10:08:05+00:00,FajarPutra6,Maximillion,ealah minggu ini ternyata masuk kuliah offline hari selasa dan rabu aja gak taunya kamis sama minggu depan kuliah daring lagee,"['ealah', 'minggu', 'masuk', 'kuliah', 'offline', 'selasa', 'rabu', 'aja', 'gak', 'tau', 'kamis', 'minggu', 'kuliah', 'daring', 'lagee']",negative
2022-05-24 10:01:04+00:00,linsstry,Belle,sebelum pandemi emang kuliah offline maksimal sampe jam  nder buat yg teknik yg tata niaga kurang tau,"['pandemi', 'emang', 'kuliah', 'offline', 'maksimal', 'sampe', 'jam', 'nder', 'yg', 'teknik', 'yg', 'tata', 'niaga', 'tau']",negative
2022-05-24 09:51:37+00:00,Goodbram_,GB,oppa  dr semua kejelekan angkatan kita tp cuma kita doang yg pernah ngeosjurâ€¦,"['oppa', 'dr', 'jelek', 'angkat', 'tp', 'doang', 'yg', 'ngeosjur']",positive
2022-05-24 09:47:16+00:00,teehinnnn,hin,ibuu guee mau balikk ke kota asli guee tapii sayangnya gue gak bisa hikss karena kuliah offline gue haruss gimanaaaâ€¦,"['ibuu', 'guee', 'balikk', 'kota', 'asli', 'guee', 'tapi', 'sayang', 'gue', 'gak', 'hikss', 'kuliah', 'offline', 'gue', 'haruss', 'gimanaaa']",negative
2022-05-24 09:46:28+00:00,ephemerallie,rawrr,anjirr bisa bisanya lu pada suka kuliah offline si gua mau otw ke kampus aja mager cm,"['anjirr', 'bisa', 'lu', 'suka', 'kuliah', 'offline', 'si', 'gua', 'otw', 'kampus', 'aja', 'mager', 'cm']",negative
2022-05-24 09:34:49+00:00,utfess,Use UT! for Menfess - UTFESS,ut mau nanya dong buat anak pwk itu kuliah dan praktikum full online apa ada yg offline  makasih,"['ut', 'nanya', 'anak', 'pwk', 'kuliah', 'praktikum', 'full', 'online', 'yg', 'offline', 'makasih']",positive
2022-05-24 09:33:53+00:00,Eluyvira,Dah lah,gue awal kuliah jg gini katanya circle perkukiahan serem serem dari tmn satu satunya gue yg udh kuliaâ€¦,"['gue', 'kuliah', 'jg', 'gin', 'circle', 'kiah', 'rem', 'rem', 'tmn', 'satu', 'gue', 'yg', 'udh', 'kulia']",negative
2022-05-24 09:27:20+00:00,jjeny0itwin,ðŸµ,kuliah offline pusing mikirin outfit,"['kuliah', 'offline', 'pusing', 'mikirin', 'outfit']",negative
2022-05-24 09:24:22+00:00,peachiyyw,vivii (ã£â—”â—¡â—”)ã£,ih kagettttt mau kuliah offline minggu depanðŸ˜­ðŸ˜­ðŸ˜­,"['ih', 'kagettttt', 'kuliah', 'offline', 'minggu', 'depan']",negative
2022-05-24 09:14:46+00:00,ciputatpamulang,ë¦½âœ©,ngakunya sih udah ilang rasa padahal kepikiran terus setiap ketemu mana kuliah offline kan,"['ngakunya', 'sih', 'udah', 'ilang', 'pikir', 'ketemu', 'kuliah', 'offline']",positive
2022-05-24 09:07:55+00:00,Xcvy30,Xcvy,yg saya takutkan nanti kalo kuliah offline ðŸ™‚,"['yg', 'takut', 'kalo', 'kuliah', 'offline', '']",negative
2022-05-24 09:01:45+00:00,jajanechan,tukang jajanðŸ“,ya allah kl ada modelan begini aku rela kuliah offline tiap hari,"['ya', 'allah', 'kl', 'model', 'rela', 'kuliah', 'offline']",positive
2022-05-24 09:01:03+00:00,collegemenfess,COLLE FORGER,cm gais pikiran aku lagi runyam banget dan aku dah muak bgt tinggal di lingkungan rumahga ada masalah sm org ruâ€¦,"['cm', 'gais', 'pikir', 'runyam', 'banget', 'dah', 'muak', 'bgt', 'tinggal', 'lingkung', 'rumahga', 'sm', 'org', 'ru']",negative
2022-05-24 09:00:12+00:00,cmcmnnn,Kay,aku mulai kuliah offline nih  mulai praktikum juga,"['kuliah', 'offline', 'nih', 'praktikum']",positive
2022-05-24 08:51:10+00:00,mel0ncerijeruk,ðŸ‘»,dulu sd sering ke gor sama papa smp  sma gak main sama sekali kuliah ikut ukor badminton pas offline pas onlineâ€¦,"['sd', 'gor', 'papa', 'smp', 'sma', 'gak', 'main', 'kuliah', 'ukor', 'badminton', 'pas', 'offline', 'pas', 'online']",positive
2022-05-24 08:50:23+00:00,boottercups,juju.,masih tetep bisa kuliah walaupun bukan di kampus sendiri tapi nggak enaknya kampus mengajar nantiâ€¦,"['tetep', 'kuliah', 'kampus', 'nggak', 'enak', 'kampus', 'ajar', 'nanti']",negative
2022-05-24 08:46:55+00:00,Jswinx7,Js || free tag,malam ini aku kuliah offlineðŸ˜­,"['malam', 'kuliah', 'offline']",negative
2022-05-24 08:45:16+00:00,little_jaeyunie,Gieâœ¨,kapan gw balik kuliah offline ðŸ˜¾,"['gw', 'kuliah', 'offline', '']",positive
2022-05-24 08:41:35+00:00,onyouricung,Ann ðŸ¦‹,sat set sat set kuliah offline lagi,"['sat', 'set', 'sat', 'set', 'kuliah', 'offline']",negative
2022-05-24 08:40:17+00:00,resnatary,â„›.,kak tips dong supaya pulang kuliah offline tidak tepar â€” jadi mahasiswa kupukupu,"['kak', 'tips', 'pulang', 'kuliah', 'offline', 'tepar', '', 'mahasiswa', 'kupukupu']",negative
